"user","city","gender","age","asset_year","user_status","earnings","first_trip_m","price_hourly"
396,"Santa Monica","FEMALE",NA,2006,"DELISTED",0,NA,7.5
397,"Chicago","FEMALE",31,2009,"DELISTED",2830.14,47,7
398,"Washington","MALE",39,2013,"DELISTED",1064.91,40,4.25
399,"San Francisco","FEMALE",31,2013,"DELISTED",593.132,NA,8
400,"San Francisco","MALE",32,2006,"DELISTED",3308.282,41,8.75
401,"Oakland","FEMALE",NA,2015,"LIMITED",0,79,5
402,"San Francisco","FEMALE",NA,2017,"ONBOARDING",0,NA,7.5
403,"San Francisco","FEMALE",NA,2008,"DELISTED",101.924,NA,7.5
404,"","FEMALE",NA,2010,"DELISTED",0,NA,12
405,"","MALE",47,2010,"DELISTED",157.2,NA,10
406,"Petaluma","MALE",30,2001,"DELISTED",0,NA,175
407,"Portland","MALE",NA,2012,"DELISTED",0,NA,25
408,"Miami Beach","FEMALE",48,2012,"ACTIVE",37.502,83,5.69
409,"San Francisco","FEMALE",35,2011,"DELISTED",89.366,79,5.87
410,"San Francisco","FEMALE",35,2016,"DELISTED",83.16,57,14
411,"San Francisco","MALE",NA,2010,"DELISTED",94.8,NA,10
412,"Everett","MALE",NA,2004,"DELISTED",0,NA,8
413,"Washington","FEMALE",46,2006,"LIMITED",378.694,71,4.48
414,"Berkeley","MALE",55,2014,"DELISTED",6.75,NA,15
415,"San Francisco","MALE",NA,2015,"ACTIVE",575.682,66,10.34
416,"San Francisco","MALE",31,2013,"OFFBOARDING",2009.43,43,6.5
417,"Los Angeles","FEMALE",NA,2017,"ACTIVE",300.848,82,9.52
418,"Redondo Beach","MALE",NA,2005,"DELISTED",0,NA,9
419,"Chicago","MALE",32,2009,"DELISTED",427.56,49,7
420,"Portland","FEMALE",61,2013,"DELISTED",129.57,40,7
421,"Oakland","FEMALE",NA,2016,"OFFBOARDING",0,79,5
422,"San Francisco","FEMALE",42,2010,"DELISTED",6,NA,20
423,"San Lorenzo","FEMALE",25,2011,"ACTIVE",452.42,70,5.72
424,"Portland","MALE",39,2003,"OFFBOARDING",2734.218,48,5.22
425,"San Francisco","FEMALE",NA,2015,"DELISTED",0,67,5
426,"Seattle","FEMALE",NA,2016,"SCHEDULING",0,NA,7.5
427,"San Francisco","FEMALE",37,2015,"DELISTED",1310.92,40,8.5
428,"North Miami Beach","MALE",NA,2006,"DELISTED",0,NA,5
429,"San Mateo","FEMALE",52,2001,"DELISTED",0,NA,14
430,"San Francisco","MALE",41,2013,"DELISTED",2088.176,46,8
431,"Portland","MALE",32,2012,"RESCUING",57.96,57,14
432,"San Francisco","MALE",29,2013,"DELISTED",427.572,40,9
433,"San Francisco","MALE",41,2009,"DELISTED",357.254,57,10.93
434,"Washington","MALE",28,2017,"LIMITED",894.222,77,7.18
435,"Emeryville","MALE",NA,2001,"DELISTED",0,NA,8
436,"San Francisco","MALE",38,2011,"DELISTED",133.86,44,18
437,"San Francisco","MALE",40,2016,"DELISTED",825.75,47,15
438,"San Francisco","MALE",55,2006,"DELISTED",151.68,NA,12
439,"Chicago","FEMALE",34,2017,"RESCUING",7.528,71,6.87
440,"San Francisco","FEMALE",34,2011,"DELISTED",0,NA,8
441,"Chicago","FEMALE",NA,2016,"SCHEDULING",0,NA,6.05
442,"Somerville","FEMALE",NA,2005,"DELISTED",178.224,72,5.22
443,"San Francisco","FEMALE",28,2014,"DELISTED",133.532,59,9.5
444,"Dorchester","FEMALE",NA,2008,"ACTIVE",205.932,83,4.66
445,"San Francisco","MALE",51,2015,"RESCUING",164.738,68,6.5
446,"San Francisco","FEMALE",NA,2015,"OFFBOARDING",93.69,45,9
447,"Portland","FEMALE",NA,1993,"DELISTED",0,NA,8
448,"San Jose","MALE",NA,2009,"DELISTED",340.5,NA,10
449,"San Francisco","MALE",30,2016,"ACTIVE",4272.918,54,6.39
450,"San Francisco","FEMALE",53,2015,"DELISTED",4071.056,63,5.93
451,"","MALE",NA,2010,"DELISTED",0,NA,8
452,"Miami Beach","FEMALE",NA,2014,"SCHEDULING",0,NA,5.23
453,"Brooklyn","MALE",NA,2005,"DELISTED",0,NA,7.5
454,"","MALE",NA,2003,"DELISTED",0,NA,8
455,"Arlington","MALE",NA,2013,"DELISTED",132.552,69,7.5
456,"San Francisco","FEMALE",NA,2015,"LAUNCHING",0,NA,5
457,"San Francisco","FEMALE",50,2010,"OFFBOARDING",254.704,63,5.87
458,"San Francisco","FEMALE",30,2015,"DELISTED",2084.818,41,10
459,"San Francisco","FEMALE",NA,2018,"LIMITED",0,78,5
460,"San Francisco","FEMALE",34,2011,"ONBOARDING",0,NA,6.43
461,"Oakland","FEMALE",30,2016,"SCHEDULING",0,NA,7.55
462,"Los Angeles","FEMALE",NA,2013,"ACTIVE",40.498,82,7.26
463,"Chicago","FEMALE",NA,2013,"SCHEDULING",0,NA,6.4
464,"San Francisco","MALE",30,2013,"DELISTED",1462.538,43,5.93
465,"Chicago","MALE",35,2007,"DELISTED",3697.68,59,9
466,"San Francisco","MALE",NA,2010,"DELISTED",156.058,NA,9
467,"Chicago","MALE",43,2008,"DELISTED",0,47,5.5
468,"Portland","FEMALE",NA,2012,"DELISTED",52.2,NA,10
469,"San Francisco","MALE",33,2016,"DELISTED",1504.87,48,60
470,"Portland","MALE",NA,2017,"ACTIVE",83.288,75,23.4
471,"Oakland","FEMALE",NA,2018,"ACTIVE",0,80,5
472,"San Francisco","FEMALE",45,2016,"ACTIVE",0,58,6.39
473,"San Francisco","FEMALE",46,2014,"DELISTED",105.09,NA,13
474,"Oakland","MALE",NA,2007,"DELISTED",0,NA,12
475,"Washington","MALE",NA,2015,"DELISTED",209.28,42,8
476,"Washington","FEMALE",NA,2009,"DELISTED",12.75,41,8.5
477,"Los Angeles","MALE",33,2010,"DELISTED",42.938,79,4.88
478,"San Francisco","MALE",38,1997,"DELISTED",50.04,NA,7
479,"Boston","FEMALE",46,2018,"ACTIVE",567.166,77,4.94
480,"San Francisco","FEMALE",35,2013,"DELISTED",924.192,52,8
481,"San Francisco","MALE",28,2004,"DELISTED",1223.32,52,12
482,"San Francisco","FEMALE",32,2012,"ACTIVE",3917.356,42,6.22
483,"Chicago","MALE",38,2015,"DELISTED",25.782,72,5.5
484,"Portland","FEMALE",NA,2015,"DELISTED",187.636,60,8.5
485,"San Francisco","FEMALE",23,2012,"LIMITED",0,84,5.82
486,"San Francisco","MALE",NA,2008,"DELISTED",0,NA,25
487,"San Francisco","",NA,2013,"DELISTED",7.68,NA,8
488,"San Francisco","MALE",41,2013,"OFFBOARDING",751.68,50,8
489,"San Francisco","MALE",NA,2006,"DELISTED",18,NA,12
490,"Alexandria","MALE",40,2014,"ACTIVE",2662.806,70,6.5
491,"","MALE",NA,2011,"DELISTED",104.4,NA,6
492,"","MALE",37,2009,"DELISTED",0,NA,8
493,"San Francisco","FEMALE",28,2005,"DELISTED",2134.308,42,7.75
494,"Portland","MALE",40,2007,"DELISTED",2843.994,50,6.5
495,"Philadelphia","FEMALE",31,2013,"RESCUING",348.306,80,5.38
496,"Oakland","FEMALE",41,2008,"DELISTED",110.56,53,6.5
497,"Los Angeles","MALE",NA,2012,"RESCUING",38.568,79,4.99
498,"Washington","FEMALE",28,2015,"DELISTED",905.192,62,7.5
499,"San Francisco","FEMALE",28,2012,"DELISTED",64.772,NA,8.5
500,"Berkeley","MALE",NA,2010,"SCHEDULING",0,NA,5.98
501,"Washington","MALE",NA,2013,"OFFBOARDING",635.668,66,5.39
502,"Mountain View","MALE",55,2008,"DELISTED",52.62,NA,6
503,"San Francisco","FEMALE",30,2014,"DELISTED",5135.49,40,17
504,"Greenbrae","FEMALE",NA,2014,"DELISTED",0,NA,20
505,"Portland","MALE",44,2007,"DELISTED",2269.746,51,8.5
506,"San Francisco","MALE",41,2016,"DELISTED",244.53,66,11.37
507,"San Francisco","FEMALE",NA,2018,"ONBOARDING",0,NA,7.5
508,"Oakland","MALE",36,2002,"DELISTED",0,NA,7
509,"San Francisco","FEMALE",NA,2016,"ACTIVE",0,79,5
510,"Washington","MALE",NA,2016,"SCHEDULING",0,NA,9.61
511,"San Diego","MALE",40,2009,"DELISTED",21.6,NA,9
512,"San Francisco","MALE",30,2014,"DELISTED",4343.1,49,20
513,"Chicago","FEMALE",24,2013,"ACTIVE",444.928,78,4.57
514,"North Hollywood","MALE",41,2013,"DELISTED",55.5,NA,25
515,"Berkeley","MALE",28,2015,"DELISTED",846.002,46,5.88
516,"Chicago","MALE",25,2017,"DELISTED",17.28,60,22
517,"Los Angeles","FEMALE",30,2018,"ACTIVE",190.362,78,5.89
518,"Seattle","FEMALE",24,2007,"RESCUING",459.378,77,5.22
519,"Philadelphia","FEMALE",36,2018,"ACTIVE",740.52,78,22
520,"San Francisco","FEMALE",45,2013,"ACTIVE",0,58,6.92
521,"San Francisco","MALE",42,2008,"DELISTED",8940.686,40,9.75
522,"Portland","FEMALE",31,2007,"DELISTED",70.56,NA,6
523,"","FEMALE",NA,2006,"DELISTED",0,NA,14
524,"Chicago","MALE",41,2012,"LIMITED",270.432,80,4.69
525,"San Francisco","MALE",NA,2015,"ACTIVE",334.386,65,11.45
526,"Los Angeles","MALE",NA,2004,"DELISTED",0,NA,8
527,"Arlington","MALE",39,2014,"ACTIVE",1850.028,65,12.65
528,"San Francisco","MALE",33,2010,"DELISTED",902.85,42,10
529,"San Francisco","FEMALE",31,2016,"ACTIVE",1449.198,75,8.76
530,"San Francisco","FEMALE",NA,2009,"ACTIVE",16.034,83,9.61
531,"","MALE",NA,2010,"DELISTED",0,NA,25
532,"San Francisco","MALE",30,2012,"DELISTED",684.854,55,5.82
533,"Union City","FEMALE",NA,2018,"ACTIVE",414.898,83,6.08
534,"Chicago","FEMALE",32,2007,"DELISTED",525.696,66,4.51
535,"San Francisco","FEMALE",36,2015,"DELISTED",274.616,79,33
536,"Irvine","MALE",47,2012,"DELISTED",363.21,NA,9
537,"San Francisco","FEMALE",NA,2016,"ACTIVE",0,79,5
538,"Seattle","MALE",52,2015,"ACTIVE",609.576,74,8.15
539,"San Francisco","FEMALE",47,2012,"ACTIVE",2105.404,52,5
540,"San Francisco","FEMALE",NA,2016,"ONBOARDING",0,NA,7.5
541,"Alameda","MALE",44,2008,"SCHEDULING",0,NA,5.64
542,"Chicago","MALE",28,2013,"ACTIVE",997.94,73,4.69
543,"Los Altos","MALE",NA,2008,"DELISTED",0,NA,12
544,"San Francisco","FEMALE",31,2012,"DELISTED",763.06,43,9
545,"Irvine","MALE",NA,2013,"DELISTED",2168.25,NA,25
546,"Portland","MALE",24,2015,"DELISTED",20.25,49,7.5
547,"Chicago","MALE",37,2015,"DELISTED",1141.634,42,10
548,"Boston","FEMALE",25,2018,"ACTIVE",196.188,81,7.91
549,"Alexandria","MALE",NA,2011,"DELISTED",0,45,10
550,"Oakland","MALE",NA,2018,"LIMITED",260.57,80,10.5
551,"San Diego","MALE",34,2014,"DELISTED",3.998,82,9.16
552,"","MALE",NA,2002,"DELISTED",0,NA,8
553,"Castle Point","MALE",NA,2013,"DELISTED",0,NA,20
554,"Berkeley","MALE",31,2016,"ACTIVE",704.74,68,6.57
555,"Portland","FEMALE",NA,2014,"ACTIVE",0,84,7.06
556,"San Francisco","FEMALE",29,2012,"DELISTED",468.63,61,15
557,"San Francisco","MALE",47,2006,"OFFBOARDING",103.018,42,8.75
558,"San Francisco","MALE",32,2010,"OFFBOARDING",979.8,53,13
559,"Chicago","FEMALE",NA,2007,"DELISTED",26.4,NA,9
560,"San Francisco","MALE",36,2006,"DELISTED",537.84,NA,8
561,"Jersey City","MALE",NA,2012,"LIMITED",39.316,82,6.21
562,"Alameda","FEMALE",NA,2015,"SCHEDULING",0,NA,6.38
563,"Washington","FEMALE",46,2014,"LIMITED",3127.226,60,6
564,"Berkeley","FEMALE",NA,2018,"SCHEDULING",0,NA,6.74
565,"Washington","MALE",31,2005,"RESCUING",1637.654,56,4.42
566,"Oakland","FEMALE",40,2011,"DELISTED",909.3,57,7
567,"San Jose","MALE",29,2011,"DELISTED",0,NA,20
568,"San Francisco","FEMALE",NA,2018,"ONBOARDING",0,NA,7.5
569,"Los Angeles","FEMALE",NA,2016,"ACTIVE",0,83,5
570,"San Francisco","FEMALE",NA,2015,"LIMITED",0,79,5
571,"Venice","FEMALE",33,2010,"ACTIVE",66.096,84,7.36
572,"San Francisco","MALE",27,2015,"DELISTED",344.084,75,17
573,"Los Angeles","MALE",26,2018,"ACTIVE",0,83,5.46
574,"Philadelphia","FEMALE",NA,2007,"SCHEDULING",0,NA,4.72
575,"San Francisco","MALE",36,2007,"DELISTED",55.68,NA,8
576,"Portland","FEMALE",NA,2000,"DELISTED",0,NA,7.5
577,"Los Angeles","MALE",NA,2012,"DELISTED",0,NA,7
578,"San Francisco","MALE",NA,2012,"DELISTED",0,NA,9.5
579,"Chicago","MALE",NA,2014,"DELISTED",0,51,10
580,"Seattle","MALE",NA,2002,"DELISTED",0,NA,8
581,"San Francisco","FEMALE",NA,2015,"DELISTED",0,65,5
582,"San Francisco","MALE",26,2009,"OFFBOARDING",1323.33,56,12
583,"San Francisco","FEMALE",NA,2007,"DELISTED",208.8,NA,8
584,"Hoboken","MALE",36,2016,"ACTIVE",914.286,77,7.02
585,"","MALE",NA,2004,"DELISTED",0,NA,8
586,"San Francisco","FEMALE",32,2008,"DELISTED",912.442,43,9.5
587,"San Francisco","MALE",63,2011,"DELISTED",78.374,NA,9.5
588,"","MALE",NA,2003,"DELISTED",0,NA,7
589,"Chicago","MALE",32,2013,"DELISTED",659.422,42,8.5
590,"Somerville","MALE",NA,2014,"OFFBOARDING",39.864,69,5.27
591,"San Francisco","FEMALE",NA,2018,"ACTIVE",1356.46,75,6.67
592,"Chicago","MALE",31,2014,"DELISTED",33.6,NA,7
593,"Emeryville","MALE",40,2013,"ACTIVE",1409.61,64,15
594,"Los Angeles","FEMALE",NA,2018,"ACTIVE",0,80,5.46
595,"San Francisco","FEMALE",NA,2013,"DELISTED",67.798,NA,9
596,"San Francisco","MALE",30,2010,"DELISTED",543.68,67,5.93
597,"Oakland","FEMALE",NA,2017,"DELISTED",0,77,5
598,"Waukegan","MALE",NA,2012,"DELISTED",5.4,NA,8.5
599,"San Francisco","MALE",30,2009,"DELISTED",0,NA,15
600,"San Francisco","MALE",26,2008,"ACTIVE",501.508,81,6.64
601,"Portland","FEMALE",46,2015,"ACTIVE",1613.576,72,5.09
602,"Oakland","MALE",NA,2001,"DELISTED",43.2,NA,9
603,"","MALE",NA,2012,"DELISTED",0,NA,18
604,"Oakland","FEMALE",NA,2016,"DELISTED",0,72,5
605,"Encinitas","MALE",32,2012,"DELISTED",306.96,NA,8
606,"Brooklyn","FEMALE",NA,2010,"DELISTED",0,NA,10
607,"Chicago","MALE",NA,2013,"DELISTED",85.5,NA,8.5
608,"San Francisco","MALE",NA,2011,"DELISTED",0,NA,8
609,"Mountain View","MALE",NA,2009,"DELISTED",14.4,NA,15
610,"San Francisco","MALE",40,2005,"ACTIVE",6569.508,42,5.87
611,"San Francisco","MALE",38,2012,"ACTIVE",4069.58,40,7
612,"Portland","MALE",84,2015,"DELISTED",0,42,18
613,"Seattle","MALE",NA,2017,"ACTIVE",598.162,76,7.8
614,"San Francisco","FEMALE",45,2014,"DELISTED",0,58,6.52
615,"","MALE",NA,2013,"DELISTED",0,NA,11
616,"Emeryville","FEMALE",27,2006,"DELISTED",529.344,55,7.75
617,"Chicago","FEMALE",NA,2010,"DELISTED",170.814,72,4.64
618,"San Francisco","MALE",NA,2012,"DELISTED",2.1,45,14
619,"San Francisco","MALE",41,2003,"DELISTED",58.41,NA,8
620,"Chicago","FEMALE",29,2008,"DELISTED",800.64,43,30
621,"Berkeley","MALE",38,2007,"DELISTED",362.082,65,5.72
622,"San Francisco","FEMALE",45,2015,"ACTIVE",0,58,7.22
623,"","MALE",NA,2008,"DELISTED",0,NA,8
624,"Chicago","MALE",29,2018,"ACTIVE",2233.554,76,9.68
625,"San Francisco","MALE",NA,2015,"DELISTED",1745.07,48,12
626,"San Francisco","FEMALE",32,2007,"ONBOARDING",0,NA,7.5
627,"Oakland","FEMALE",NA,2018,"ACTIVE",0,78,5
628,"Philadelphia","MALE",NA,2011,"DELISTED",0,NA,8
629,"Portland","FEMALE",NA,2007,"DELISTED",0,NA,8
630,"San Francisco","FEMALE",49,2015,"LIMITED",2866.948,48,5
631,"Oakland","FEMALE",45,2014,"DELISTED",0,58,5.76
632,"San Francisco","MALE",29,2007,"OFFBOARDING",302.02,66,10
633,"San Francisco","FEMALE",NA,2009,"OFFBOARDING",566.384,65,12
634,"Emeryville","FEMALE",29,2011,"DELISTED",488.52,42,12
635,"Philadelphia","MALE",32,2008,"ACTIVE",24.268,78,5.53
636,"Los Angeles","MALE",32,2012,"ACTIVE",1103.248,78,9.01
637,"San Francisco","FEMALE",36,2007,"DELISTED",506.302,44,8.5
638,"San Francisco","MALE",26,2010,"OFFBOARDING",368.1,69,5.9
639,"Emeryville","MALE",26,2016,"DELISTED",641.926,73,9.26
640,"Oakland","FEMALE",36,2011,"DELISTED",42.488,79,5.74
641,"San Francisco","FEMALE",45,2004,"ACTIVE",412.74,73,15
642,"Somerville","MALE",27,2014,"ACTIVE",129.826,73,14.7
643,"Washington","FEMALE",24,2017,"SCHEDULING",0,NA,7.5
644,"","MALE",30,2013,"DELISTED",0,NA,14
645,"Portland","FEMALE",35,2014,"SCHEDULING",0,NA,7.5
646,"San Francisco","MALE",27,2009,"ACTIVE",206.132,83,5.87
647,"Portland","FEMALE",NA,2005,"DELISTED",7.2,NA,7.5
648,"Playa Vista","FEMALE",NA,2018,"ACTIVE",0,84,5.73
649,"Portland","FEMALE",NA,1999,"DELISTED",0,NA,8
650,"Spring Valley","MALE",NA,2013,"DELISTED",0,NA,15
651,"San Francisco","MALE",33,2015,"DELISTED",368.1,43,15
652,"Los Angeles","FEMALE",NA,2018,"ACTIVE",0,81,8.61
653,"San Francisco","MALE",27,2014,"SCHEDULING",656.43,43,5.82
654,"Portland","MALE",39,2005,"DELISTED",556.886,45,7
655,"San Francisco","FEMALE",25,2006,"DELISTED",2349.712,49,5.92
656,"San Francisco","FEMALE",NA,2002,"DELISTED",21.12,NA,10
657,"","MALE",NA,2001,"DELISTED",0,NA,5
658,"Studio City","MALE",NA,2010,"DELISTED",0,NA,11
659,"Portland","MALE",NA,1999,"DELISTED",0,NA,8
660,"San Francisco","MALE",27,2014,"DELISTED",450.934,46,11
661,"","MALE",NA,2003,"DELISTED",0,NA,11
662,"","FEMALE",NA,2012,"DELISTED",0,NA,8
663,"San Francisco","MALE",47,2000,"DELISTED",7.68,NA,25
664,"","MALE",NA,2006,"DELISTED",0,NA,10
665,"San Francisco","MALE",NA,2015,"ACTIVE",118.478,76,5.82
666,"San Francisco","MALE",36,2005,"DELISTED",61.95,51,7
667,"Chicago","MALE",35,2011,"RESCUING",16.56,65,8
668,"Washington","MALE",NA,2013,"RESCUING",1390.934,65,4.5
669,"South San Francisco","MALE",NA,2010,"ACTIVE",531.052,75,12
670,"Los Angeles","MALE",31,2017,"ACTIVE",290.754,79,5.81
671,"Portland","MALE",32,2013,"DELISTED",938.64,44,8
672,"San Francisco","MALE",NA,2015,"ACTIVE",806.024,77,6.67
673,"San Francisco","MALE",41,2015,"DELISTED",117.78,57,13
674,"San Jose","MALE",NA,2004,"DELISTED",0,NA,8
675,"San Francisco","MALE",27,2010,"SCHEDULING",0,NA,9.2
676,"Portland","MALE",47,2014,"ACTIVE",45.484,81,7.79
677,"San Francisco","FEMALE",NA,2010,"DELISTED",105.39,55,13
678,"","MALE",NA,1995,"DELISTED",0,NA,12
679,"Santa Clara","MALE",37,2004,"DELISTED",0,NA,8
680,"Washington","FEMALE",NA,2016,"DELISTED",55.798,76,5.39
681,"Emeryville","MALE",35,2008,"DELISTED",602.926,51,7.5
682,"Chicago","MALE",26,2013,"DELISTED",18.114,80,7.91
683,"Washington","MALE",30,2011,"DELISTED",0,53,7
684,"San Francisco","FEMALE",30,2002,"DELISTED",422.4,NA,8
685,"Chicago","FEMALE",41,2015,"OFFBOARDING",61.32,65,4.69
686,"","MALE",NA,2010,"DELISTED",0,NA,8
687,"San Francisco","MALE",41,2013,"DELISTED",65.94,44,8
688,"San Francisco","FEMALE",32,2013,"DELISTED",481.184,41,7
689,"Seattle","FEMALE",NA,2000,"DELISTED",0,NA,7
690,"Albany","FEMALE",NA,2014,"DELISTED",0,NA,25
691,"San Francisco","FEMALE",35,2013,"LIMITED",4361.728,42,6.55
692,"San Francisco","MALE",NA,2010,"DELISTED",23.88,NA,12
693,"San Francisco","MALE",37,2004,"DELISTED",44.25,NA,25
694,"San Francisco","MALE",NA,2015,"DELISTED",0,43,8
695,"San Francisco","MALE",36,2013,"DELISTED",172.312,42,7
696,"Los Angeles","MALE",NA,2016,"ACTIVE",718.668,78,8.59
697,"","MALE",NA,2017,"SCHEDULING",0,NA,7.5
698,"Emeryville","MALE",NA,2015,"DELISTED",178.246,46,8.5
699,"Vancouver","MALE",NA,2010,"DELISTED",0,NA,8
700,"Chicago","FEMALE",NA,2018,"SCHEDULING",0,NA,5.11
701,"Portland","FEMALE",NA,2004,"DELISTED",70.56,NA,3
702,"","MALE",NA,2011,"DELISTED",101.4,NA,9
703,"Los Angeles","FEMALE",NA,2003,"OFFBOARDING",125.532,77,4.91
704,"San Francisco","MALE",34,2014,"ACTIVE",168.13,79,7.5
705,"San Francisco","FEMALE",NA,2017,"ONBOARDING",0,NA,7.5
706,"San Francisco","MALE",NA,2013,"SCHEDULING",0,NA,12.05
707,"Marina Del Rey","FEMALE",28,2012,"ACTIVE",37.44,81,4.74
708,"Chicago","MALE",31,2016,"RESCUING",480.108,79,10
709,"Los Angeles","FEMALE",NA,2018,"ACTIVE",11.11,81,5.95
710,"San Francisco","FEMALE",NA,2016,"DELISTED",0,71,5
711,"San Francisco","MALE",33,2012,"ACTIVE",2091.532,64,9.12
712,"San Francisco","MALE",31,2013,"LAUNCHING",0,NA,5.87
713,"Philadelphia","MALE",43,2018,"ACTIVE",386.6,79,9.14
714,"Los Angeles","MALE",NA,2000,"DELISTED",0,NA,8
715,"","MALE",NA,2005,"DELISTED",0,NA,7
716,"Mountain View","FEMALE",NA,2017,"DELISTED",0,78,5
717,"Arlington","FEMALE",NA,2008,"LIMITED",345.848,75,4.32
718,"San Diego","FEMALE",NA,2017,"ACTIVE",0,79,5
719,"San Francisco","MALE",29,2014,"DELISTED",260.54,66,5.92
720,"San Francisco","MALE",31,2012,"DELISTED",129.78,67,10
721,"San Francisco","FEMALE",27,2014,"DELISTED",945.682,42,9.5
722,"Emeryville","FEMALE",NA,2015,"LIMITED",244.3,78,5.7
723,"North Plains","MALE",23,2011,"DELISTED",221.22,NA,9
724,"San Francisco","MALE",30,2011,"LIMITED",522.49,79,9.12
725,"San Francisco","FEMALE",46,2012,"DELISTED",462.69,NA,11
726,"","MALE",40,2004,"DELISTED",0,NA,5
727,"Northbrook","FEMALE",NA,2012,"DELISTED",0,NA,8
728,"Chicago","MALE",31,2008,"DELISTED",1752,51,4.58
729,"San Francisco","MALE",NA,2016,"ACTIVE",1360.1,64,12.2
730,"","MALE",NA,2007,"DELISTED",0,NA,8
731,"San Francisco","FEMALE",38,2018,"ACTIVE",104.072,80,6.75
732,"","MALE",NA,2014,"DELISTED",0,NA,25
733,"Allston","MALE",NA,2014,"ACTIVE",364.414,69,10.77
734,"San Francisco","MALE",26,2013,"ACTIVE",1794.834,43,6
735,"Washington","FEMALE",38,2015,"ACTIVE",1777.738,68,4.42
736,"Chicago","MALE",29,2009,"DELISTED",18.72,NA,7
737,"Chicago","MALE",28,2007,"DELISTED",165.9,67,6
738,"Oakland","MALE",27,2009,"ONBOARDING",0,NA,5.7
739,"Chicago","FEMALE",NA,2016,"DELISTED",18.89,73,5.61
740,"San Francisco","MALE",38,2007,"DELISTED",62.326,NA,7.5
741,"San Francisco","MALE",32,2015,"DELISTED",752.834,71,6.81
742,"San Francisco","MALE",26,2007,"DELISTED",100.052,45,8.5
743,"San Francisco","FEMALE",NA,2018,"DELISTED",474.558,77,12.84
744,"San Francisco","MALE",NA,2011,"DELISTED",133.8,52,25
745,"","MALE",NA,1996,"DELISTED",0,NA,5
746,"New York","MALE",NA,2012,"DELISTED",0,NA,24.5
747,"Portland","FEMALE",31,2007,"LIMITED",52.272,80,5.07
748,"","MALE",28,2007,"DELISTED",0,NA,10
749,"Vincentown","FEMALE",NA,2004,"DELISTED",0,NA,11
750,"Rolling Meadows","MALE",NA,2014,"DELISTED",0,NA,15
751,"","MALE",NA,2010,"DELISTED",0,NA,25
752,"Sunnyvale","MALE",NA,2001,"DELISTED",0,NA,8
753,"Alameda","FEMALE",42,2012,"ONBOARDING",0,NA,6.3
754,"Chicago","MALE",33,2015,"OFFBOARDING",1247.984,77,5.25
755,"Santa Monica","MALE",30,2000,"DELISTED",0,NA,10
756,"Chicago","MALE",NA,2010,"ACTIVE",1426.63,47,6
757,"Van Nuys","MALE",NA,1999,"DELISTED",0,NA,8
758,"Aurora","MALE",NA,2007,"DELISTED",0,NA,10
759,"San Jose","FEMALE",NA,2011,"DELISTED",18,NA,25
760,"San Francisco","MALE",NA,2010,"DELISTED",247.86,NA,14
761,"Oakland","MALE",33,2011,"OFFBOARDING",1827.262,49,7.5
762,"","MALE",NA,2003,"DELISTED",0,NA,8
763,"Berkeley","FEMALE",39,2013,"DELISTED",1036.41,41,10
764,"San Francisco","MALE",34,2014,"DELISTED",5690.436,48,5.92
765,"Seattle","FEMALE",25,2014,"ACTIVE",640.868,78,5.72
766,"San Francisco","FEMALE",39,2013,"DELISTED",572.344,73,5.5
767,"","FEMALE",NA,2012,"DELISTED",0,NA,10
768,"Miami Beach","MALE",NA,2018,"ACTIVE",261.036,81,18.96
769,"Pittsburg","MALE",NA,2012,"DELISTED",32.4,NA,7.5
770,"","FEMALE",46,2011,"DELISTED",0,NA,10
771,"San Francisco","FEMALE",NA,2017,"LIMITED",17.842,81,7.35
772,"San Francisco","MALE",NA,2006,"DELISTED",0,NA,9
773,"Roxbury","FEMALE",53,2012,"ACTIVE",231.692,82,5.05
774,"San Francisco","FEMALE",47,2007,"ACTIVE",428.122,80,5.5
775,"Newark","MALE",NA,2000,"DELISTED",0,NA,10
776,"Chicago","FEMALE",33,2014,"DELISTED",221.04,54,28
777,"San Francisco","FEMALE",33,2013,"DELISTED",24.3,61,7
778,"Emeryville","FEMALE",NA,2014,"ACTIVE",1424.842,77,5.7
779,"","MALE",NA,1999,"DELISTED",0,NA,9.5
780,"Hoboken","FEMALE",26,2016,"LIMITED",1067.108,79,15.61
781,"Alameda","MALE",27,2009,"DELISTED",467.268,62,5
782,"San Francisco","FEMALE",28,2017,"DELISTED",335.116,78,8.66
783,"Portland","FEMALE",45,2005,"DELISTED",834.96,44,7
784,"Marina Del Rey","FEMALE",28,2014,"ACTIVE",0,84,5.27
785,"Westminster","MALE",NA,2003,"DELISTED",474.994,NA,5.5
786,"Alexandria","MALE",NA,2016,"DELISTED",234.72,49,8
787,"San Francisco","FEMALE",NA,2016,"ONBOARDING",0,NA,7.5
788,"Chicago","MALE",NA,2012,"DELISTED",318,NA,9
789,"San Francisco","MALE",35,2017,"DELISTED",105,63,14
790,"Mountain View","MALE",NA,2010,"DELISTED",0,NA,7
791,"Washington","FEMALE",31,2006,"DELISTED",452.55,40,7
792,"","FEMALE",NA,2006,"DELISTED",0,NA,7.5
793,"","MALE",NA,2007,"DELISTED",0,NA,25
794,"Oakland","MALE",32,2014,"DELISTED",272.37,45,8
795,"Seattle","MALE",NA,2011,"ONBOARDING",0,NA,8.39
796,"Cambridge","MALE",46,2016,"LIMITED",222.92,82,7.68
